// 8332 mirai-httpflooding-2-dec
"No.","Time","Source","Destination","Protocol","Length","Info"
"1351","4.284426","192.168.0.16","224.0.0.251","MDNS","120","Standard query 0x0000 PTR _airplay._tcp.local, ""QM"" question PTR _raop._tcp.local, ""QM"" question OPT"
"1352","4.284551","fe80::1c60:edf4:f8a0:e9b7","ff02::fb","MDNS","140","Standard query 0x0000 PTR _airplay._tcp.local, ""QM"" question PTR _raop._tcp.local, ""QM"" question OPT"
"1353","4.284854","192.168.0.16","224.0.0.251","MDNS","120","Standard query 0x0000 PTR _airplay._tcp.local, ""QM"" question PTR _raop._tcp.local, ""QM"" question OPT"
"1354","4.284944","fe80::1c60:edf4:f8a0:e9b7","ff02::fb","MDNS","140","Standard query 0x0000 PTR _airplay._tcp.local, ""QM"" question PTR _raop._tcp.local, ""QM"" question OPT"
"1355","4.285026","192.168.0.16","224.0.0.251","MDNS","120","Standard query 0x0000 PTR _airplay._tcp.local, ""QM"" question PTR _raop._tcp.local, ""QM"" question OPT"
"1356","4.285104","fe80::1c60:edf4:f8a0:e9b7","ff02::fb","MDNS","140","Standard query 0x0000 PTR _airplay._tcp.local, ""QM"" question PTR _raop._tcp.local, ""QM"" question OPT"
"1357","4.285322","192.168.0.16","224.0.0.251","MDNS","120","Standard query 0x0000 PTR _airplay._tcp.local, ""QM"" question PTR _raop._tcp.local, ""QM"" question OPT"
"1358","4.285441","fe80::1c60:edf4:f8a0:e9b7","ff02::fb","MDNS","140","Standard query 0x0000 PTR _airplay._tcp.local, ""QM"" question PTR _raop._tcp.local, ""QM"" question OPT"
"1585","5.121753","3.1.172.83","192.168.0.16","SSLv3","979","[TCP Previous segment not captured] , Continuation Data"
"1613","5.210311","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"1662","5.337790","192.168.0.16","3.1.172.83","SSLv3","406","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1670","5.352443","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"1715","5.447516","3.1.172.83","192.168.0.16","SSLv3","141","Change Cipher Spec, Encrypted Handshake Message"
"1720","5.450295","192.168.0.16","3.1.172.83","SSLv3","716","Application Data, Application Data"
"1791","5.529797","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"1813","5.594105","13.250.244.41","192.168.0.16","TLSv1.2","373","Ignored Unknown Record"
"1926","6.197812","192.168.0.16","13.250.85.51","TLSv1.2","628","Application Data"
"1992","6.312146","13.250.85.51","192.168.0.16","TLSv1.2","480","Application Data"
"1994","6.318659","192.168.0.13","163.152.1.1","DNS","80","Standard query 0x0406 A pmsas1.ezvizlife.com"
"1995","6.340507","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"2003","6.378355","192.168.0.16","13.250.244.41","TLSv1.2","97","Encrypted Alert"
"2006","6.379658","192.168.0.16","13.250.85.51","TLSv1.2","527","Application Data"
"2014","6.448005","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"2019","6.493543","13.250.244.41","192.168.0.16","TLSv1.2","97","Encrypted Alert"
"2022","6.493807","13.250.85.51","192.168.0.16","TLSv1.2","480","Application Data"
"2065","6.608082","104.118.134.215","192.168.0.24","SSLv2","1507","[TCP Fast Retransmission] , Encrypted Data"
"2071","6.639056","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"2097","6.748898","192.168.0.16","13.250.244.41","TLSv1.2","446","Application Data"
"2098","6.749273","192.168.0.16","13.250.244.41","TLSv1.2","217","Application Data"
"2118","6.857578","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"2119","6.875581","13.250.244.41","192.168.0.16","TLSv1.2","557","Application Data"
"2189","7.313823","163.171.72.29","192.168.0.16","TLSv1.2","112","Application Data"
"2190","7.313910","163.171.72.29","192.168.0.16","TLSv1.2","97","Encrypted Alert"
"2195","7.319359","192.168.0.16","163.171.72.29","TLSv1.2","97","Encrypted Alert"
"2244","7.611262","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"2361","8.108607","192.168.0.16","3.1.172.83","SSLv3","214","Client Hello"
"2407","8.218854","3.1.172.83","192.168.0.16","SSLv3","1514","Server Hello"
"2410","8.219197","3.1.172.83","192.168.0.16","SSLv3","979","Certificate, Server Hello Done"
"2415","8.227721","192.168.0.16","3.1.172.83","SSLv3","406","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"2426","8.270937","104.118.134.215","192.168.0.24","SSLv2","1507","[TCP Previous segment not captured] , Encrypted Data"
"2440","8.337361","3.1.172.83","192.168.0.16","SSLv3","141","Change Cipher Spec, Encrypted Handshake Message"
"2443","8.339336","192.168.0.16","3.1.172.83","SSLv3","700","Application Data, Application Data"
"2500","8.530718","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"2501","8.530793","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"2539","8.625239","3.1.172.83","192.168.0.16","SSLv3","1514","Application Data"
"2540","8.625311","3.1.172.83","192.168.0.16","SSLv3","836","Application Data"
"2543","8.626815","192.168.0.16","3.1.172.83","SSLv3","103","Encrypted Alert"
"2563","8.691785","192.168.0.16","13.250.244.41","TLSv1.2","446","Application Data"
"2564","8.691906","192.168.0.16","13.250.244.41","TLSv1.2","217","Application Data"
"2581","8.739253","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"2603","8.829546","13.250.244.41","192.168.0.16","TLSv1.2","557","Application Data"
"2619","8.860729","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"2641","8.911404","192.168.0.14","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"2642","8.911937","192.168.0.14","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"2643","8.912493","192.168.0.14","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"2660","8.970570","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"2672","9.010192","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"2685","9.061498","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"2821","9.431636","192.168.0.19","130.198.91.101","HTTP","183","GET /cname.aspx HTTP/1.1 "
"2895","9.617035","119.205.211.228","192.168.0.33","TLSv1.2","1514","Application Data"
"2998","9.905723","192.168.0.14","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"3000","9.906400","192.168.0.14","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"3001","9.906739","192.168.0.14","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"3234","10.888835","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"3243","10.917844","192.168.0.14","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"3244","10.918218","192.168.0.14","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"3245","10.918560","192.168.0.14","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"3295","11.102558","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"3332","11.330691","192.168.0.13","163.152.11.6","DNS","80","Standard query 0x0407 A pmsas1.ezvizlife.com"
"3362","11.462181","163.152.11.6","192.168.0.13","DNS","489","Standard query response 0x0407 A pmsas1.ezvizlife.com CNAME sgpuslite-1737753139.ap-southeast-1.elb.amazonaws.com A 13.251.224.103 A 18.139.132.13 NS ns-210.awsdns-26.com NS ns-1125.awsdns-12.org NS ns-785.awsdns-34.net NS ns-1973.awsdns-54.co.uk A 205.251.192.210 A 205.251.195.17 A 205.251.196.101 A 205.251.199.181 AAAA 2600:9000:5300:d200::1 AAAA 2600:9000:5303:1100::1 AAAA 2600:9000:5304:6500::1 AAAA 2600:9000:5307:b500::1"
"3451","11.684291","192.168.0.13","13.251.224.103","HTTP","668","POST /sdk.post HTTP/1.1  (application/x-www-form-urlencoded)"
"3465","11.753288","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data"
"3480","11.797363","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3481","11.797544","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3486","11.814413","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3488","11.824459","13.251.224.103","192.168.0.13","HTTP","223","HTTP/1.1 200 OK "
"3495","11.842287","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3496","11.842473","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3502","11.876767","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3512","11.905511","192.168.0.14","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"3513","11.905914","192.168.0.14","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"3514","11.906258","192.168.0.14","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"3515","11.909305","104.118.134.215","192.168.0.24","TCP","1507","[TCP Previous segment not captured]  [TCP segment of a reassembled PDU]"
"3524","11.936959","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3526","11.953310","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3527","11.953490","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3537","11.993881","3.1.172.83","192.168.0.16","SSLv3","508","Application Data, Application Data"
"3541","11.996474","192.168.0.16","3.1.172.83","SSLv3","103","Encrypted Alert"
"3545","12.003675","192.168.0.16","163.152.1.1","DNS","80","Standard query 0x1ec9 A pmsas1.ezvizlife.com"
"3546","12.004990","163.152.1.1","192.168.0.16","DNS","489","Standard query response 0x1ec9 A pmsas1.ezvizlife.com CNAME sgpuslite-1737753139.ap-southeast-1.elb.amazonaws.com A 18.139.132.13 A 13.251.224.103 NS ns-1125.awsdns-12.org NS ns-210.awsdns-26.com NS ns-785.awsdns-34.net NS ns-1973.awsdns-54.co.uk A 205.251.192.210 A 205.251.195.17 A 205.251.196.101 A 205.251.199.181 AAAA 2600:9000:5300:d200::1 AAAA 2600:9000:5303:1100::1 AAAA 2600:9000:5304:6500::1 AAAA 2600:9000:5307:b500::1"
"3547","12.007968","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3552","12.023470","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3558","12.048620","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3560","12.060739","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3565","12.093916","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3566","12.094031","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3578","12.104550","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3580","12.124823","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3586","12.135045","192.168.0.16","18.139.132.13","HTTP","314","GET /image/pic/1fa50f1d-d6af-4b1d-8815-35b66f54d055 HTTP/1.1 "
"3589","12.173009","104.118.134.215","192.168.0.24","TCP","1507","[TCP Previous segment not captured]  [TCP segment of a reassembled PDU]"
"3590","12.173175","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3597","12.198806","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3598","12.199048","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3607","12.223345","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data"
"3610","12.234034","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3632","12.246793","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3633","12.246880","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3638","12.266559","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data"
"3639","12.266738","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3643","12.287237","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3648","12.303656","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3649","12.303732","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3654","12.321612","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data"
"3656","12.352852","104.118.134.215","192.168.0.24","TCP","1511","[TCP Previous segment not captured]  [TCP segment of a reassembled PDU]"
"3663","12.357281","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3664","12.357357","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3674","12.407565","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3675","12.407641","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3676","12.407763","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3679","12.413650","192.168.0.33","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"3680","12.413733","192.168.0.33","239.255.255.250","SSDP","189","M-SEARCH * HTTP/1.1 "
"3681","12.414092","192.168.0.33","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"3682","12.414167","192.168.0.33","239.255.255.250","SSDP","189","M-SEARCH * HTTP/1.1 "
"3683","12.414482","192.168.0.33","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"3684","12.414559","192.168.0.33","239.255.255.250","SSDP","189","M-SEARCH * HTTP/1.1 "
"3685","12.414771","192.168.0.33","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"3686","12.414845","192.168.0.33","239.255.255.250","SSDP","189","M-SEARCH * HTTP/1.1 "
"3691","12.417084","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3692","12.417234","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3700","12.435392","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3701","12.435573","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3703","12.469479","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3704","12.469662","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3708","12.481485","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3709","12.481660","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3713","12.493376","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3714","12.493556","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3718","12.506881","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3719","12.507054","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3721","12.520471","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3728","12.534218","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3729","12.534399","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3733","12.553113","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data"
"3734","12.553295","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3736","12.560520","104.118.134.215","192.168.0.24","TCP","1507","[TCP Previous segment not captured]  [TCP segment of a reassembled PDU]"
"3740","12.577076","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3741","12.577164","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3754","12.594163","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3759","12.613672","104.118.134.215","192.168.0.24","TCP","1507","[TCP Previous segment not captured]  [TCP segment of a reassembled PDU]"
"3760","12.613749","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3768","12.620898","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3769","12.621143","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3772","12.635245","104.118.134.215","192.168.0.24","TCP","1507","[TCP Fast Retransmission]  [TCP segment of a reassembled PDU]"
"3775","12.638019","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3808","12.681344","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3810","12.694006","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3812","12.696893","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3814","12.703732","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3824","12.725917","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3832","12.737393","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3834","12.749686","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3854","12.761582","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3855","12.761657","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3856","12.761731","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3863","12.781921","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
"3879","12.801876","104.118.134.215","192.168.0.24","TCP","1507","[TCP segment of a reassembled PDU]"
